Jahr,Fachbereich,Staatsangehörigkeit (Kategorie),Hochschule,Anzahl
1991,1.4 Sozialwissenschaften,Ausland,ETHZ,20
1991,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,35
1991,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,15
1991,2 Wirtschaftswissenschaften,Schweiz,ETHZ,155
1991,2 Wirtschaftswissenschaften,Ausland,ETHZ,38
1991,3 Recht,Schweiz,ETHZ,17
1991,3 Recht,Ausland,ETHZ,0
1991,4.1 Exakte Wissenschaften,Schweiz,ETHZ,562
1991,4.1 Exakte Wissenschaften,Ausland,ETHZ,276
1991,4.2 Naturwissenschaften,Schweiz,ETHZ,1189
1991,4.2 Naturwissenschaften,Ausland,ETHZ,640
1991,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,30
1991,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,45
1991,5.1 Humanmedizin,Schweiz,ETHZ,40
1991,5.1 Humanmedizin,Ausland,ETHZ,10
1991,5.2 Zahnmedizin,Schweiz,ETHZ,0
1991,5.2 Zahnmedizin,Ausland,ETHZ,0
1991,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1991,5.3 Veterinärmedizin,Ausland,ETHZ,0
1991,5.4 Pharmazie,Schweiz,ETHZ,115
1991,5.4 Pharmazie,Ausland,ETHZ,45
1991,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1991,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1991,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,741
1991,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,196
1991,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1102
1991,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,422
1991,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,381
1991,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,71
1991,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,14
1991,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,1
1991,7 Interdisziplinäre und Andere,Schweiz,ETHZ,74
1991,7 Interdisziplinäre und Andere,Ausland,ETHZ,3
1991,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,427
1991,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,145
1991,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,269
1991,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,62
1991,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,20
1991,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,4
1991,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1991,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1991,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,3
1991,99.99 Fach nicht zuteilbar,Ausland,ETHZ,2
1991,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1991,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1991,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1991,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1991,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1991,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1991,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1991,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1991,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1991,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1992,1.1 Theologie,Schweiz,ETHZ,0
1992,1.1 Theologie,Ausland,ETHZ,0
1992,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,19
1992,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,1
1992,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,31
1992,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,5
1992,1.4 Sozialwissenschaften,Schweiz,ETHZ,49
1992,1.4 Sozialwissenschaften,Ausland,ETHZ,21
1992,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,29
1992,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,12
1992,2 Wirtschaftswissenschaften,Schweiz,ETHZ,138
1992,2 Wirtschaftswissenschaften,Ausland,ETHZ,43
1992,3 Recht,Schweiz,ETHZ,14
1992,3 Recht,Ausland,ETHZ,1
1992,4.1 Exakte Wissenschaften,Schweiz,ETHZ,565
1992,4.1 Exakte Wissenschaften,Ausland,ETHZ,295
1992,4.2 Naturwissenschaften,Schweiz,ETHZ,1181
1992,4.2 Naturwissenschaften,Ausland,ETHZ,645
1992,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,37
1992,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,39
1992,5.1 Humanmedizin,Schweiz,ETHZ,43
1992,5.1 Humanmedizin,Ausland,ETHZ,11
1992,5.2 Zahnmedizin,Schweiz,ETHZ,0
1992,5.2 Zahnmedizin,Ausland,ETHZ,0
1992,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1992,5.3 Veterinärmedizin,Ausland,ETHZ,0
1992,5.4 Pharmazie,Schweiz,ETHZ,120
1992,5.4 Pharmazie,Ausland,ETHZ,43
1992,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1992,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1992,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,729
1992,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,189
1992,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1119
1992,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,430
1992,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,360
1992,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,77
1992,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,13
1992,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,2
1992,7 Interdisziplinäre und Andere,Schweiz,ETHZ,85
1992,7 Interdisziplinäre und Andere,Ausland,ETHZ,6
1992,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,432
1992,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,153
1992,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,307
1992,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,68
1992,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,21
1992,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,3
1992,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1992,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1992,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,7
1992,99.99 Fach nicht zuteilbar,Ausland,ETHZ,2
1992,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1992,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1992,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1992,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1992,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1992,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1992,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1992,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1992,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1992,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1993,1.1 Theologie,Schweiz,ETHZ,0
1993,1.1 Theologie,Ausland,ETHZ,0
1993,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,26
1993,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,2
1993,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,35
1993,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,6
1993,1.4 Sozialwissenschaften,Schweiz,ETHZ,59
1993,1.4 Sozialwissenschaften,Ausland,ETHZ,21
1993,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,38
1993,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,16
1993,2 Wirtschaftswissenschaften,Schweiz,ETHZ,174
1993,2 Wirtschaftswissenschaften,Ausland,ETHZ,49
1993,3 Recht,Schweiz,ETHZ,13
1993,3 Recht,Ausland,ETHZ,0
1993,4.1 Exakte Wissenschaften,Schweiz,ETHZ,584
1993,4.1 Exakte Wissenschaften,Ausland,ETHZ,296
1993,4.2 Naturwissenschaften,Schweiz,ETHZ,1193
1993,4.2 Naturwissenschaften,Ausland,ETHZ,692
1993,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,51
1993,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,44
1993,5.1 Humanmedizin,Schweiz,ETHZ,46
1993,5.1 Humanmedizin,Ausland,ETHZ,12
1993,5.2 Zahnmedizin,Schweiz,ETHZ,0
1993,5.2 Zahnmedizin,Ausland,ETHZ,0
1993,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1993,5.3 Veterinärmedizin,Ausland,ETHZ,0
1993,5.4 Pharmazie,Schweiz,ETHZ,126
1993,5.4 Pharmazie,Ausland,ETHZ,50
1993,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1993,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1993,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,762
1993,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,193
1993,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1128
1993,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,441
1993,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,384
1993,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,92
1993,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,17
1993,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,3
1993,7 Interdisziplinäre und Andere,Schweiz,ETHZ,90
1993,7 Interdisziplinäre und Andere,Ausland,ETHZ,5
1993,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,455
1993,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,152
1993,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,344
1993,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,78
1993,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,24
1993,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,4
1993,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1993,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1993,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,15
1993,99.99 Fach nicht zuteilbar,Ausland,ETHZ,2
1993,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1993,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1993,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1993,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1993,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1993,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1993,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1993,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1993,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1993,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1994,1.1 Theologie,Schweiz,ETHZ,0
1994,1.1 Theologie,Ausland,ETHZ,0
1994,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,21
1994,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,1
1994,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,36
1994,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,6
1994,1.4 Sozialwissenschaften,Schweiz,ETHZ,48
1994,1.4 Sozialwissenschaften,Ausland,ETHZ,18
1994,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,41
1994,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,14
1994,2 Wirtschaftswissenschaften,Schweiz,ETHZ,170
1994,2 Wirtschaftswissenschaften,Ausland,ETHZ,55
1994,3 Recht,Schweiz,ETHZ,13
1994,3 Recht,Ausland,ETHZ,0
1994,4.1 Exakte Wissenschaften,Schweiz,ETHZ,597
1994,4.1 Exakte Wissenschaften,Ausland,ETHZ,312
1994,4.2 Naturwissenschaften,Schweiz,ETHZ,1193
1994,4.2 Naturwissenschaften,Ausland,ETHZ,713
1994,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,55
1994,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,40
1994,5.1 Humanmedizin,Schweiz,ETHZ,43
1994,5.1 Humanmedizin,Ausland,ETHZ,14
1994,5.2 Zahnmedizin,Schweiz,ETHZ,0
1994,5.2 Zahnmedizin,Ausland,ETHZ,0
1994,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1994,5.3 Veterinärmedizin,Ausland,ETHZ,0
1994,5.4 Pharmazie,Schweiz,ETHZ,127
1994,5.4 Pharmazie,Ausland,ETHZ,53
1994,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1994,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1994,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,810
1994,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,184
1994,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1191
1994,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,473
1994,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,399
1994,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,100
1994,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,20
1994,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,3
1994,7 Interdisziplinäre und Andere,Schweiz,ETHZ,105
1994,7 Interdisziplinäre und Andere,Ausland,ETHZ,6
1994,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,495
1994,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,159
1994,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,356
1994,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,81
1994,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,24
1994,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,4
1994,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1994,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1994,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,12
1994,99.99 Fach nicht zuteilbar,Ausland,ETHZ,2
1994,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1994,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1994,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1994,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1994,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1994,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1994,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1994,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1994,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1994,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1995,1.1 Theologie,Schweiz,ETHZ,0
1995,1.1 Theologie,Ausland,ETHZ,0
1995,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,23
1995,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,1
1995,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,20
1995,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,4
1995,1.4 Sozialwissenschaften,Schweiz,ETHZ,43
1995,1.4 Sozialwissenschaften,Ausland,ETHZ,16
1995,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,42
1995,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,17
1995,2 Wirtschaftswissenschaften,Schweiz,ETHZ,177
1995,2 Wirtschaftswissenschaften,Ausland,ETHZ,53
1995,3 Recht,Schweiz,ETHZ,18
1995,3 Recht,Ausland,ETHZ,0
1995,4.1 Exakte Wissenschaften,Schweiz,ETHZ,726
1995,4.1 Exakte Wissenschaften,Ausland,ETHZ,335
1995,4.2 Naturwissenschaften,Schweiz,ETHZ,1178
1995,4.2 Naturwissenschaften,Ausland,ETHZ,709
1995,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,36
1995,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,6
1995,5.1 Humanmedizin,Schweiz,ETHZ,36
1995,5.1 Humanmedizin,Ausland,ETHZ,12
1995,5.2 Zahnmedizin,Schweiz,ETHZ,0
1995,5.2 Zahnmedizin,Ausland,ETHZ,0
1995,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1995,5.3 Veterinärmedizin,Ausland,ETHZ,0
1995,5.4 Pharmazie,Schweiz,ETHZ,82
1995,5.4 Pharmazie,Ausland,ETHZ,43
1995,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1995,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1995,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,819
1995,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,194
1995,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1119
1995,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,479
1995,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,595
1995,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,189
1995,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,18
1995,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,3
1995,7 Interdisziplinäre und Andere,Schweiz,ETHZ,56
1995,7 Interdisziplinäre und Andere,Ausland,ETHZ,1
1995,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,473
1995,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,158
1995,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,334
1995,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,88
1995,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,24
1995,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,2
1995,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1995,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1995,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,7
1995,99.99 Fach nicht zuteilbar,Ausland,ETHZ,4
1995,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1995,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1995,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1995,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1995,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1995,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1995,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1995,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1995,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1995,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1996,1.1 Theologie,Schweiz,ETHZ,0
1996,1.1 Theologie,Ausland,ETHZ,0
1996,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,0
1996,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,0
1996,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,0
1996,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,0
1996,1.4 Sozialwissenschaften,Schweiz,ETHZ,0
1996,1.4 Sozialwissenschaften,Ausland,ETHZ,0
1996,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,129
1996,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,22
1996,2 Wirtschaftswissenschaften,Schweiz,ETHZ,37
1996,2 Wirtschaftswissenschaften,Ausland,ETHZ,11
1996,3 Recht,Schweiz,ETHZ,50
1996,3 Recht,Ausland,ETHZ,2
1996,4.1 Exakte Wissenschaften,Schweiz,ETHZ,706
1996,4.1 Exakte Wissenschaften,Ausland,ETHZ,355
1996,4.2 Naturwissenschaften,Schweiz,ETHZ,859
1996,4.2 Naturwissenschaften,Ausland,ETHZ,619
1996,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,341
1996,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,123
1996,5.1 Humanmedizin,Schweiz,ETHZ,0
1996,5.1 Humanmedizin,Ausland,ETHZ,0
1996,5.2 Zahnmedizin,Schweiz,ETHZ,0
1996,5.2 Zahnmedizin,Ausland,ETHZ,0
1996,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1996,5.3 Veterinärmedizin,Ausland,ETHZ,0
1996,5.4 Pharmazie,Schweiz,ETHZ,83
1996,5.4 Pharmazie,Ausland,ETHZ,46
1996,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1996,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1996,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,892
1996,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,207
1996,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1236
1996,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,550
1996,6.3 Agrar- und Forstwissenschaften,Schweiz,ETHZ,613
1996,6.3 Agrar- und Forstwissenschaften,Ausland,ETHZ,194
1996,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,ETHZ,0
1996,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,ETHZ,0
1996,7 Interdisziplinäre und Andere,Schweiz,ETHZ,68
1996,7 Interdisziplinäre und Andere,Ausland,ETHZ,3
1996,8.5 Zentrale Verwaltung (bis 2001),Schweiz,ETHZ,491
1996,8.5 Zentrale Verwaltung (bis 2001),Ausland,ETHZ,158
1996,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,ETHZ,408
1996,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,ETHZ,83
1996,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,ETHZ,17
1996,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,ETHZ,0
1996,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,ETHZ,0
1996,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,ETHZ,0
1996,99.99 Fach nicht zuteilbar,Schweiz,ETHZ,6
1996,99.99 Fach nicht zuteilbar,Ausland,ETHZ,5
1996,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,ETHZ,0
1996,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,ETHZ,0
1996,8.1 Zentrale Verwaltung,Schweiz,ETHZ,0
1996,8.1 Zentrale Verwaltung,Ausland,ETHZ,0
1996,8.2 Zentrale Bibliotheken,Schweiz,ETHZ,0
1996,8.2 Zentrale Bibliotheken,Ausland,ETHZ,0
1996,8.3 Technische Dienste und Logistik,Schweiz,ETHZ,0
1996,8.3 Technische Dienste und Logistik,Ausland,ETHZ,0
1996,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,ETHZ,0
1996,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,ETHZ,0
1997,1.1 Theologie,Schweiz,ETHZ,0
1997,1.1 Theologie,Ausland,ETHZ,0
1997,1.2 Sprach- und Literaturwissenschaften,Schweiz,ETHZ,0
1997,1.2 Sprach- und Literaturwissenschaften,Ausland,ETHZ,0
1997,1.3 Historische und Kulturwissenschaften,Schweiz,ETHZ,17
1997,1.3 Historische und Kulturwissenschaften,Ausland,ETHZ,2
1997,1.4 Sozialwissenschaften,Schweiz,ETHZ,0
1997,1.4 Sozialwissenschaften,Ausland,ETHZ,0
1997,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,ETHZ,126
1997,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,ETHZ,20
1997,2 Wirtschaftswissenschaften,Schweiz,ETHZ,38
1997,2 Wirtschaftswissenschaften,Ausland,ETHZ,10
1997,3 Recht,Schweiz,ETHZ,59
1997,3 Recht,Ausland,ETHZ,7
1997,4.1 Exakte Wissenschaften,Schweiz,ETHZ,676
1997,4.1 Exakte Wissenschaften,Ausland,ETHZ,356
1997,4.2 Naturwissenschaften,Schweiz,ETHZ,849
1997,4.2 Naturwissenschaften,Ausland,ETHZ,630
1997,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,ETHZ,366
1997,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,ETHZ,121
1997,5.1 Humanmedizin,Schweiz,ETHZ,0
1997,5.1 Humanmedizin,Ausland,ETHZ,0
1997,5.2 Zahnmedizin,Schweiz,ETHZ,0
1997,5.2 Zahnmedizin,Ausland,ETHZ,0
1997,5.3 Veterinärmedizin,Schweiz,ETHZ,0
1997,5.3 Veterinärmedizin,Ausland,ETHZ,0
1997,5.4 Pharmazie,Schweiz,ETHZ,82
1997,5.4 Pharmazie,Ausland,ETHZ,52
1997,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,ETHZ,0
1997,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,ETHZ,0
1997,6.1 Bauwesen und Geodäsie,Schweiz,ETHZ,896
1997,6.1 Bauwesen und Geodäsie,Ausland,ETHZ,237
1997,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,ETHZ,1233
1997,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,ETHZ,586
